"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
0.000159508515460911,0.000591162366544093,0.0728507060258697,0.000331585001577087,7.42143347080907e-05,0.000445529886053892,0.0378294802811415,0.0164074206587521,8.22015771482368e-05,0.000528138314648284
0.000181839954490976,0.000421054380797465,0.074348438460197,0.000198531833222553,0.000183960097947397,0.000390573903013949,0.0379513198162365,0.0133802701103858,0.000214739626537976,0.000355286506377149
0.000601294864379655,0.00145543435157809,0.0708193954483479,0.000103681617596859,0.000244519464547253,0.00024501791382055,0.0357023494186028,0.0140789794468492,0.000460179282982979,0.000624808450535054
0.000766511768609766,0.000142483545328524,0.0711812550236245,0.000160782110225435,0.000360788018405471,0.000292086870203098,0.0371390854912056,0.0148485963144226,0.000189785952515152,0.000366943111448872
0.000511814864314375,0.000156597886459894,0.0745125955596444,0.000251942727575875,0.00045663029463475,0.000276429981482603,0.0365026186365012,0.0126234687392954,0.000549451838808516,7.01667992115504e-05
0.000315494531415488,0.000351822767213861,0.0759455509910107,0.000262334963680677,0.000421868472007456,0.000125833533391409,0.0326098021400832,0.012593585892514,0.000110444726060543,5.64097263268354e-05
0.000117560960484725,9.76739978909273e-05,0.0794033381691731,0.000263968760364251,0.000131746314312818,0.000193297844314263,0.0364011178486184,0.015336965282189,0.000330967319413981,0.000690628552263812
0.000303114293467384,0.000121953235388147,0.0717555328512024,0.000175330996225858,0.000371726940009897,0.000385322221483901,0.0341011229086318,0.0137157718000839,0.000222239367209626,0.00176644313226134
0.000254131828109848,0.000161677986187075,0.0701271672148969,2.1030792529057e-05,0.000737185162283737,0.00121934091193273,0.0363035107972837,0.016493537061929,0.000433520088080932,0.000183822329908494
0.000379555574989681,0.000376589089042069,0.0737097826002501,0.000306197521679564,0.000586892044400437,0.000132446156304262,0.0343962328976995,0.0140217225381794,5.78079142987135e-05,0.000618061039475829
0.000496169742471759,0.000116264478754533,0.0704345010628116,0.000310551692505988,0.000432617584057662,0.000360327495172515,0.0409135988787183,0.0131032338894671,0.00016259324343106,0.000220644450100346
0.000585274142895036,2.54399658993994e-05,0.0710295134004588,9.13358212068053e-05,0.000115311504721027,0.000273397653076588,0.0335224071841661,0.0141466643431675,0.000226050810555632,0.000475077632527094
0.000597460445525168,0.000564095185938466,0.0773872158002702,0.000206624589274701,0.000571803059657124,0.000118707325507118,0.0368507543570163,0.0135250685302051,0.00136112733737059,0.000149584821511851
0.000119782805906393,0.000112056671636456,0.0720311567905393,0.000139017637208505,0.000170595101185333,0.000421452692106579,0.0407399683842636,0.0160288584713483,0.00102873255774575,0.000271266965310588
0.000111381855047138,0.000175498207291175,0.0692023135795033,0.000171249248849626,0.000264018544316944,0.000529858084647222,0.0355443463373249,0.0174545472818006,0.000223287651413332,0.00015223690718854
0.000214106267112285,0.000298757281295249,0.067390809282154,0.000266710651293274,0.000243023738440786,0.000524815867137843,0.033949349318575,0.0170976921872476,0.000130786470547275,0.00041738298890438
0.00050938940715154,0.000301396765079526,0.0723868788498304,0.000426737711261112,0.000751362833444433,0.000175322924572484,0.0375672955427707,0.0147070257664685,8.94244559266589e-05,0.000319901513935676
0.000182173082077944,0.000697592588416492,0.0762595275286757,0.000779825951286374,0.000620850854720036,0.00014465218615798,0.0341695289637066,0.0126967145524167,4.48260437604736e-05,0.000278227375063251
0.000123871560251835,9.38173949408006e-05,0.0757967618486356,0.000810087986548899,0.000109686502455366,0.000542498456022077,0.0351094231513591,0.0143951976476377,0.000567558455943687,0.000236187694941018
0.000170446607446726,0.000383062138469171,0.068415240132854,0.000371629098838949,0.000392348867160687,0.000225593656713936,0.0361048152746358,0.016627143349439,5.463682919377e-05,0.000527857991246902
0.000402415148462801,0.000125922732218777,0.0819696959469081,0.000964705768974361,0.000241806606929467,0.000143320219745132,0.0393927471092476,0.0155748710176373,0.000153487117309974,0.000166622837912543
0.00023412068484203,5.38208290644564e-05,0.074503847657427,0.00018622818772464,0.00057077042114997,0.000202755331063416,0.0362219801881702,0.0142417048723519,0.000556717748476631,0.000283997734703957
0.000174421572811146,0.000185646429298387,0.0749324612813455,0.000455845328357049,0.000451898905158915,0.000276277852560177,0.036520299525207,0.0153061982306187,0.000120369702000791,0.0008316979994288
0.000640266326515808,0.00063178870284609,0.075260583630443,0.000407352051900033,7.16619055456965e-05,0.000634117934606458,0.0359625187285015,0.0121346716861616,0.000143531850952283,8.5907304293567e-05
0.000531949546439844,0.000137859227682084,0.0730287313479933,0.000198441009192531,0.00036953668813402,0.000910512812136909,0.0378436743936144,0.0173925366408596,0.000285656334818512,0.000157447701373716
0.000469727309190539,0.000167687415595299,0.0790441987398051,0.000514228117013007,0.000231189332012682,9.61650862372337e-05,0.0365407200440219,0.0196626512531112,0.000366592691096946,5.47228811306128e-05
0.00021533023333742,0.000236411919424666,0.0717011622584409,0.000195020540928145,0.000409330222395266,0.000141467706043649,0.0354185578922931,0.0127694533583526,0.00105906412248519,0.000120516860769995
0.000186115582914833,0.000200941038988333,0.0725999219455167,0.0010386511882736,7.3517090177621e-05,0.000884802882497644,0.0398577666051692,0.0140297518358475,0.000287421871509574,6.24792192346219e-05
0.000158545385187999,0.00035300880629128,0.078001504434956,0.000209706516946548,0.000492208550329008,0.000318644594217065,0.0370627781572735,0.0144720706778862,0.000326828718974702,0.000148469897977187
0.000291674008703597,6.42152157590868e-05,0.0712942975677291,0.000415658718124172,0.000347682215104902,0.000406958414966933,0.0338760674419013,0.0143673568784253,0.000731383152778675,0.000223041923674305
0.000520803143382009,0.000184091194298122,0.071084511349182,0.000278111527432142,0.000102617517240355,0.000158087872783633,0.034436342648311,0.0144269354548816,0.000655787894949035,0.000797558805069415
0.000268996605682989,0.000199909337381059,0.0766892575117388,0.000377061524275138,0.000493026698542419,0.000121143379750934,0.0369275079156843,0.0127002822610271,0.000106928474065126,0.00020930442936217
0.000476726028318675,8.26386815570042e-05,0.0722412183667073,0.000297822721059294,0.000566646848687255,0.000141374267241104,0.0379069660014966,0.0129449394023636,0.000268198086888936,0.000388427514284004
0.000257605033801488,6.5420658629741e-05,0.0740508835105403,0.000492435401871552,0.000384086599175311,0.000159841649215855,0.0349009753572395,0.0147663588970248,0.000827325486435146,0.000188725865601697
0.00101248690245597,0.000221929739281009,0.0732621028903673,0.000230187280961938,0.000994544394367767,7.6141104347622e-05,0.0403080216466549,0.0153110562032931,0.000901036916737793,0.000335027656324515
0.000390893514406867,0.000116277721890623,0.0716579356191126,0.000265174393274339,0.000260193062998196,0.000211062461409574,0.037843119973645,0.0151004271833304,0.000362411881749322,0.000375614962033898
0.000203182315089749,0.000491695042611531,0.0766735138703179,0.000840332345800091,0.000142843462731526,0.000509479780105364,0.037582464051592,0.0141571391948595,0.000128564772641215,9.27751875983484e-05
0.000134764802045902,0.000385818730408565,0.0722303466818799,0.000249485482731954,0.000256339881697068,0.00049100713503671,0.0363537681378755,0.0141303127542915,0.000705108838854072,0.000242733774909214
0.000733655743121541,0.000166608465831569,0.0749780124796675,0.000271172637985569,0.00107372467568228,0.000395232029063957,0.0344897053122879,0.0119230691719941,0.000137401052881575,0.000714955236769932
0.00012601430843838,0.000194028109131589,0.074821731960286,0.000198131876640562,0.000559607168339134,0.000265324800087379,0.0362765856969546,0.0169170643917636,0.000856282087335117,0.000601531857106416
7.3878163736238e-05,0.000301839921879791,0.074339716747088,0.000690037629569962,2.20824303087192e-05,0.000230978508001634,0.0384531281302709,0.0145111005953754,0.00058685884881761,0.00022593104489249
0.000205125014806439,0.000103184810964934,0.0793197098543022,0.000262499946226692,0.000334893058751842,0.000123540189633125,0.0398644948777557,0.0140511813071893,0.000271818343453367,0.00047918399054881
4.38578564722296e-05,0.000168307541466641,0.0728256547837057,0.000226836320285877,0.000161365209522071,0.000181967120036017,0.0393368731431648,0.0150443947684772,0.000724224549556886,0.000439648380884136
0.000391910767376635,0.000389896256896718,0.0780393634023544,0.000328508685081642,0.000114607128542657,0.000603470184433399,0.0367080112658706,0.0142667131191267,0.000750971932763481,0.000164034831195758
7.91269477367564e-05,0.000294094640609131,0.0776339586414692,0.000474039881620109,0.000138833796876438,0.00025659530571044,0.0347947588867244,0.0157387688646542,0.000204133410664863,0.000219022232470698
0.000230863364749776,8.84071304805097e-05,0.0738714630502565,0.000761280940245115,0.000127674774529836,0.001123542203415,0.037650018353197,0.0147386108151009,0.000244525948557055,0.000262567294800894
0.000472911170179585,0.000245966119264312,0.0783248045935547,9.85653924184922e-05,0.000642783211588537,0.000279614080621073,0.0386634203481931,0.0151864534768829,0.000425032147162954,0.000136698568040349
0.000106554896954571,0.000285333195382504,0.0769735553400146,0.000258931966006779,0.000387855460874791,0.000263137551327998,0.0395252474463326,0.0167259358515794,0.000506216171796828,0.000281657293108239
0.000123928254294027,0.000184733272184026,0.0758448126511127,0.000282706726631428,0.000226878477458516,0.000303756749906841,0.0357923483697252,0.0147759299631007,0.000314926890282044,0.000687443597707528
0.000140381093642402,0.000205320026891198,0.0704636017667622,0.000186244612848962,0.000812157036365679,0.000100311283848177,0.0326229447798862,0.0144012170060024,0.000416320638215619,0.000286746718310131
0.000337906646361446,7.25705472749376e-05,0.0759695494250483,0.000534088190366138,0.000435784528878569,0.000249316437958335,0.03648733836887,0.0141096031893464,0.000167787234726163,0.000298310238955689
0.000131949995825115,0.000302892292209269,0.0757370413828409,0.000347894736211734,0.000318618671204554,0.000438136241501897,0.0362487093441298,0.0140758214475328,0.00012031577995871,0.000310812962220981
0.000181916670053198,0.000118075906917421,0.073365672763254,0.000138785720785676,0.000968495633294199,8.15304840557789e-05,0.0346703777549487,0.0165776179588942,0.000284095925360554,0.000125564510492144
0.000144997251436714,9.24819915646418e-05,0.0709808034384462,0.000146610158819897,0.00034923323452779,0.000509599969191129,0.0334895911290463,0.0117985273250207,0.000446691027394442,0.000120251772481762
0.000803915817284058,0.000315603128553675,0.0717650564876506,0.000329952482819214,0.000636710760647814,0.000276398013806093,0.0368405512670154,0.0154016670483877,0.000584149446325661,5.34746708024142e-05
0.000106168496316663,0.000229561448372374,0.0735481177664687,0.000393395259639998,0.000277560652932432,0.000429483612881488,0.0358817201976562,0.015072702276327,0.000282440763733854,0.000202639329030985
0.000213729467689582,0.000689878292794652,0.0804222249930429,0.000454079178124816,0.000658968804620198,0.0004752858162107,0.0390764466502056,0.0136375695990601,0.000187781440293473,0.000263585408847578
0.00020863542848952,0.000119112693770191,0.0793951341094965,0.000136416619033137,0.000275501267594104,0.00023341141030529,0.036903932961116,0.0155706097267774,0.000222102318349699,0.000143468278199927
0.000156678254028916,0.000545743563712241,0.0715482800180557,0.000411454585788369,0.000228159787733629,0.000341886041465888,0.0358600774815707,0.0163442030402154,8.57512949417409e-05,0.000167855791469217
8.78590602754404e-05,0.000159116880823163,0.0710278080955093,0.000280615366291346,0.000128879829383594,0.000201396556081627,0.0401980758308029,0.0163057731655665,0.000347605695943706,0.000383591441940404
8.3770498333577e-05,9.40234039155678e-05,0.0746844289216651,0.000812350909214773,0.000107353204397354,0.000659660205811891,0.0361668182109655,0.0176647058783783,0.000259044654500726,0.000870898955626058
0.000108689371395448,0.000129592481535904,0.0776796717342062,0.000156205995782703,0.000361278927520397,0.000501836823326907,0.0341163038754169,0.0158406755647573,0.000472232690517293,0.000213464245800492
0.000492861613645932,0.000252096538855009,0.0745131621882511,0.000331089078455816,0.000310955980642864,0.00070343661350903,0.0375710913412594,0.0145911578843641,0.000317138124168302,0.000557696149734497
0.000944714326468558,0.000389499068989013,0.0722655148131179,0.000441945149103247,0.000261069325561502,0.000431038704806384,0.0365596765285222,0.0133084492548352,0.000403126836044254,0.000421665623725065
9.21467079263019e-05,0.000982456754680766,0.0682716892717256,7.04122345049961e-05,0.000140845067774858,0.000191019910899782,0.0385112937015882,0.0121354184999455,8.61557827296052e-05,0.000444498928388631
0.000300504683047527,0.000597440737740491,0.0729676241397031,0.000110554414500266,0.00027192013880362,0.000121253270553722,0.0344185848423404,0.0153685330362119,0.000376866380481158,0.000139756805459287
0.000176355821845706,0.000145343793907879,0.0686965470616397,0.00020827425420108,0.00028554437909179,0.00042974652061357,0.0372380224064176,0.014808358314295,0.000360667108878789,0.000525555216215037
0.000512628972645875,0.000502789847092879,0.0732536787410323,0.00130849416937579,0.000593220699752876,0.000293711492164525,0.0325508663973935,0.0135775936482239,0.000152558113808173,0.000243551242592128
0.000269635178684541,0.000125493817188475,0.0745809236830334,0.000186058124719622,3.59912069092176e-05,0.00044256029609522,0.038798268176149,0.0130729819858371,7.88613335008366e-05,0.000169036533131508
0.000533088754579025,0.000480236723401751,0.0717344005219153,0.00018247100934418,0.00047722526677589,0.000203778162891627,0.0389268655501365,0.0166006214782563,0.000972058842699377,0.000962049234707354
0.000345461578443748,0.000463683456381886,0.0735899452260355,0.000262755048008623,0.00011426845077173,0.00068071576248144,0.0384151817742964,0.0149774075228345,0.000296924186291958,0.000115653371687536
0.000167399203903615,0.000800114025763517,0.0713412991394456,0.000164267046463217,0.000881064604495592,0.000138631540646585,0.0380672098895548,0.0149193559529088,0.0001875409051059,0.000304521595353455
0.000342150973184087,0.000542318881445312,0.0766427784829232,0.000198689842283236,0.000397282300812777,0.000203858006532339,0.0350017033043718,0.0156764194248687,0.000215178650950977,0.000731540558112149
0.000587826755291179,0.0013116956002856,0.0814827171491264,0.000146929477855736,0.000258662866283492,0.00071779841908842,0.0436399958888848,0.012439916791017,0.000932816400720538,0.000383414839005336
0.000663930173125722,0.000164692655156903,0.0742479500377262,0.00027083887576352,0.000555782966006153,0.000506374528229965,0.0367206041980531,0.0132753729037734,0.000173563106411796,0.000250813173736491
0.000212331810951085,0.000571511438340992,0.07742637020789,0.000383295881038316,0.000104458516141912,0.000195478870990225,0.0358251192174829,0.0152751223586222,0.000138272605706486,5.1812322618413e-05
0.000557189798954565,0.000119463420150323,0.0733515946936099,0.000140008599885362,0.00062939915513458,0.000454802163805008,0.035288774546708,0.015671050324194,9.53526669958203e-05,0.00143289518440593
0.000184103098958829,9.5215894059425e-05,0.0738984642346697,0.000387151824464916,0.000154308352281947,0.000432778293713177,0.0364740316724491,0.0123149427389673,0.00019012629256122,0.000401718184240664
7.99296428765892e-05,0.000243946446907304,0.0775484679597256,0.000631206797881793,8.58621079468669e-05,0.000328413068240084,0.0330843981354068,0.0137535373444617,0.000310971067458971,0.00121953711699317
0.000269741829898063,0.00124479358012088,0.0701745194320291,0.000149877031836134,0.00018364750283558,0.000358676988580825,0.0394471809001124,0.0123898744127986,0.000356404415126068,0.000127778765229649
0.000350138330777548,0.000686268710509493,0.0752176372801574,5.54079867671886e-05,7.24502012464775e-05,0.00051618253058316,0.0356167980987451,0.0139967773800878,7.29305740754975e-05,0.000648944398496948
0.000150239581646982,0.000159426414885401,0.0718728117610902,0.000254628420172897,0.000201685936016309,0.00015014013522728,0.0390806071024719,0.0117816770177372,0.00031862463896893,0.000498932586114133
0.000208017260586895,8.13012779590016e-05,0.0772630296662266,8.8153185622662e-05,0.000131820213800738,0.000580802985358182,0.0347929425588999,0.01212059670491,0.000388487499581825,0.000417529189689022
0.000453820099447302,0.000333552924229957,0.0767974060200749,0.000179185636979321,0.000123093143914674,0.000882330215754943,0.0356275047095898,0.017009774146161,0.000414682384417775,0.000432516556551169
0.000766667476369906,0.000241812336601932,0.0725109265437115,0.000229563498397116,0.000212010343563284,0.00062362411278447,0.0373045596046372,0.0114172159650976,0.000328268019156794,4.24737576701106e-05
0.000636996186476495,0.000152295569771327,0.0762063399804373,0.000142384302665368,0.00156381897926151,0.00103362641463964,0.0363572440225602,0.0144526026196168,0.000186490022022703,0.000130262244026266
0.000168323674744454,0.00044472426298472,0.0744557217081285,0.000252135781616511,0.000235037092226051,0.000350200654195464,0.037701209301617,0.0161454129003036,8.21177820490064e-05,0.000189316421265643
0.00101054372854453,0.00019403865887619,0.0734734010031579,9.12378186886363e-05,0.00019450557306432,9.1238135508261e-05,0.0350665723954806,0.0139907913244254,0.000250384241341554,0.000330662038224638
0.000445329889282953,4.28511136819437e-05,0.0744283603818592,0.000203635052908473,0.000130799001603037,0.000194556495085011,0.0383452334675245,0.0142651120516184,0.000121061178176459,0.000296550774764109
0.000644008309378577,0.000210943426735865,0.0718043975296208,0.000333980720244681,0.000715919898664807,0.000240226140911486,0.0347862370277654,0.0130929778279565,6.08630422075331e-05,0.000517978344868464
0.000171092670652077,0.000470168484255953,0.071190217057423,0.000391733257794274,0.000556658104102562,0.000581800932900639,0.0331669275315749,0.0130603725283666,0.000573127832688089,0.000244257260815475
0.000320793787236095,0.000908179356043227,0.073481879169532,0.000249303206949147,0.000467812126420564,0.00100056492159386,0.0350653000335829,0.0151993399564115,0.000385263190063798,0.000374335522944301
0.000103789416201551,0.000224298974419542,0.0739125310960964,0.000200564983917961,0.000333753255530177,0.000178709920887651,0.0383128140588504,0.014729335339249,0.000520257608449623,0.000518770718805855
0.000470660551511111,0.000205053351944106,0.0727148040361156,0.000284476615734374,0.000155324021549804,6.86655604768176e-05,0.0338506346267656,0.0148567534812932,0.000346911816206325,0.000301302072036329
0.000337035437078718,0.000214637351593905,0.0749660560020218,0.00038036146129603,0.000581475179684498,0.000271968747555991,0.0334951057875099,0.0145859473823776,8.5990543993188e-05,0.0006435517661184
0.000378046693418733,5.63353637580979e-05,0.0770476740364912,0.000186408555494256,0.000215346381393094,0.000103206475744385,0.0350202057727538,0.0157207332390003,0.000224315387016612,0.000600861589781646
0.000455964787768589,0.000134342292857072,0.0719710803908598,0.000382826409946397,0.000234284766043317,0.000189700484726873,0.0362395433628466,0.0138578321248222,4.92730999028818e-05,0.000541114976904617
0.000143208210956595,0.000431750421379023,0.0710492103103656,0.000759478982808331,0.000431657822548577,0.000753244245461688,0.0378338220882337,0.0143561588951333,0.000456699300395169,0.000456513608741751
0.00014053858520482,0.000282111679327572,0.0738377982816985,0.000191482380254169,0.000169426152639856,0.000304569969230117,0.0352122548454798,0.0144553454641069,0.000308308026363554,7.84507913048413e-05
8.32850905439185e-05,0.000141418884235259,0.0718448053946206,0.000407773378004446,0.000519486638724667,0.000799367637869449,0.0383914474738351,0.0149018414138043,7.44495109327724e-05,0.000341597207952363
0.000458458151100241,0.000338047968308049,0.074692932571067,0.000841229116961164,0.000344174426024617,0.000213754786689224,0.0352301747944289,0.0159293194778952,0.000377990745888458,0.000160592410437864
0.000762887577491081,0.000363333021820909,0.0734080858626646,0.000281663541773216,0.000351652062790024,0.000141627910230069,0.0345095634207934,0.0138496790969124,0.000415900499367409,0.000379907281532341
0.000533695707492086,0.000362654337480213,0.077546897256118,0.000415341723456978,0.000295641919895949,0.000177929135491474,0.0340929596900792,0.0160004623040822,0.000148912864482101,0.000523105553028342
0.000228123658396002,0.000365613530889896,0.0736048405370459,8.1610029345685e-05,0.000229254726591187,0.000187893317391951,0.0338014508936834,0.0135285043592416,0.000195440341177703,0.000118966754625002
0.000161095276760045,0.000362979889495993,0.0712110627878276,0.000269873787370155,0.000138033864999535,0.000414971233878229,0.0358018190708946,0.0122909617119574,0.000404171116219378,0.000231088187058811
0.000728431755271905,0.000283569999331294,0.0739216872749072,0.000307516672660089,0.000391581174748938,0.000121416113807046,0.0363305654356871,0.0121498256177043,0.000298202952343679,0.000182407805182931
0.000365113266386288,0.000600319329507461,0.0757413189582293,0.000320542644844331,0.000427074538241143,0.000366480320644875,0.0365314802831467,0.0126624163114359,0.000442727066424735,0.000396322087210737
0.000601993508749784,7.13266460358239e-05,0.0754163293830094,0.00035754944687282,0.000265873616949772,0.000228567625542448,0.035903131481807,0.0165128985011235,0.000329086192458511,0.000194886452530214
0.000603572497545813,0.000742876480702481,0.0717288542611251,0.000794631536975986,0.000369014090052516,0.000557057199790165,0.0379861300448552,0.0122784421428112,9.68234181889102e-05,0.000353692968158081
0.00063759028292617,0.00019761659355434,0.0686978754195168,0.000663935208717313,0.000339550063804662,0.000226932471998731,0.0367681259979894,0.0129004110981298,0.00032275404768462,0.000366940709996401
0.00034888983746526,0.000229656884491546,0.0741240658258002,0.000431332772246279,9.38157958605316e-05,0.000108695260573033,0.0374443872735048,0.0190872167022825,0.00055859718195462,0.000282642625335567
0.00022847728499578,0.000222839604987817,0.0700275080763024,0.000703171473655181,9.50754232113778e-05,0.000232857599045853,0.0366137768246749,0.0150735165175853,9.94925095372163e-05,0.000320747582586314
0.000363093804034708,0.000284786915478548,0.076028591510116,0.000238170969636805,0.000150595250634245,0.000345180549109789,0.0376787391722088,0.0155003280930719,0.000216576643250683,0.000188704928665001
0.000255657531648618,0.000353996924910883,0.0753174663459139,0.000218621806927013,0.000450025750074225,5.68685415744809e-05,0.0369006261764054,0.016254705849633,0.000642832845816937,0.00017706432669613
0.000224921640961677,0.000449648397730936,0.0750910030546436,0.000165978913419639,0.000613088267248469,0.000171271554165262,0.0383712082297273,0.0135333335110224,9.14008914035565e-05,0.000176733006457818
0.000115723966618153,0.000427522310070908,0.0795718140343367,0.000421119669662149,9.94330638245378e-05,0.000342141945911901,0.0379736699100083,0.0150894119721451,0.000171261468622269,0.000436690434047636
0.000167722740571245,0.000507611481802658,0.0734565833061024,0.000131854969214899,0.000466344555750925,0.000233527750908923,0.0347727665348864,0.0153780606238024,0.000398510134404813,0.000425852677704584
6.14485173418374e-05,0.000135904049349374,0.075313415595059,0.000107549040399357,0.000184731631795916,0.000203421544170877,0.0369327881741412,0.0132300688560749,0.000311742288540335,0.000272600401162413
9.06585867983872e-05,0.000213175669793862,0.0718059946785771,0.000196006887841525,0.00130422959949454,0.000237868575818936,0.0356381699997486,0.0144252324617844,0.000195965763956516,0.00100399681601345
0.000312807131435735,0.000430904259177254,0.0698343910514373,0.000232140430134693,0.000399500822668898,0.000210107299180329,0.036825795640264,0.0141783014590559,9.00311239581956e-05,0.00038937688159663
0.000158353751237546,6.49040770732196e-05,0.0726187478922436,0.000498652817483902,0.000255366160884644,0.00113745889373098,0.0372958055500738,0.0149771260720109,0.000936013966819937,4.72415863892495e-05
0.000295295560915197,0.00050915746284737,0.0699001385614346,0.000115399489888049,0.000358339609901083,0.000119338337199725,0.0397809700525216,0.0129125804604249,0.000151821838282171,0.000220178362584027
8.92648300057384e-05,0.000315050115902987,0.0767384141523164,0.000223768095703522,0.000280155259812725,9.3884007634025e-05,0.0398198894813768,0.0136488708033154,0.000351205525426783,0.000223124451620563
0.000180942344182066,0.000220916098037731,0.0780887403669035,0.000383352804045834,0.000267166517117985,0.000173304069313692,0.0391011329657548,0.0137345050003734,0.000177307233240811,0.00013446795963193
